Model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075
Human Development Index Model (2015),SSP4,Costa Rica,Human Development Index,,0.655021712,0.65828546,0.659969305,0.660018869,0.660338164,0.660725485,0.661574089,0.662893491,0.664651771,0.665716273,0.665776455,0.666314796,0.666743799,0.667730634
Human Development Index Model (2015),SSP4,Croatia,Human Development Index,,0.742345693,0.75365438,0.76306238,0.770344432,0.776866272,0.781812641,0.786036581,0.789796991,0.793175192,0.796025246,0.79712978,0.798399274,0.799907917,0.801827378
Human Development Index Model (2015),SSP4,Cuba,Human Development Index,,0.676771994,0.68857302,0.701470408,0.709826821,0.716662796,0.721851778,0.726293093,0.729545311,0.732419235,0.735050657,0.735678767,0.736856963,0.738158977,0.739368892
Human Development Index Model (2015),SSP4,Cyprus,Human Development Index,,0.8043371,0.81633255,0.830822936,0.842917505,0.851233398,0.857097164,0.862063151,0.865531753,0.868312777,0.870447168,0.870664049,0.870994504,0.871526086,0.872465843
Human Development Index Model (2015),SSP4,Czechia,Human Development Index,,0.793380914,0.798614741,0.801388731,0.803195863,0.805825354,0.809297357,0.813304484,0.817263442,0.820108833,0.822613872,0.823248817,0.824109403,0.825103914,0.826324559
Human Development Index Model (2015),SSP4,Côte d'Ivoire,Human Development Index,,0.351942179,0.350254158,0.35155452,0.352784363,0.35520191,0.358788677,0.362680726,0.367134777,0.372488852,0.377917065,0.382511899,0.386997375,0.391434058,0.396399765
Human Development Index Model (2015),SSP4,Democratic Republic of the Congo,Human Development Index,,0.257708218,0.295912669,0.345580507,0.384529479,0.408938626,0.42324249,0.432794655,0.439538647,0.445957605,0.452283347,0.457139797,0.463214275,0.468788515,0.47439764
Human Development Index Model (2015),SSP4,Denmark,Human Development Index,,0.80928088,0.810560438,0.811400535,0.813721373,0.816092632,0.818501327,0.821027073,0.823437649,0.82570836,0.827736418,0.82791811,0.828165634,0.828344796,0.828722123
Human Development Index Model (2015),SSP4,Dominican Republic,Human Development Index,,0.649368877,0.659899683,0.668567239,0.672438326,0.677525664,0.682524573,0.688161394,0.694169443,0.699814419,0.704561834,0.707235489,0.709595635,0.711804423,0.714090069
Human Development Index Model (2015),SSP4,Ecuador,Human Development Index,,0.631580756,0.638284647,0.646293263,0.652536618,0.658887107,0.664255732,0.66909737,0.673429738,0.676957285,0.679686084,0.681306251,0.682513537,0.683863286,0.685488148
Human Development Index Model (2015),SSP4,Egypt,Human Development Index,,0.59914744,0.615612157,0.629120745,0.63957908,0.649063144,0.658493388,0.667586276,0.676040404,0.683716439,0.690402322,0.69494649,0.69893182,0.702631075,0.706191483
Human Development Index Model (2015),SSP4,El Salvador,Human Development Index,,0.57734181,0.587812654,0.595654295,0.602105872,0.609106516,0.616216724,0.6236714,0.630959236,0.637750738,0.644252126,0.648178035,0.651563243,0.654879808,0.658364128
Human Development Index Model (2015),SSP4,Equatorial Guinea,Human Development Index,,0.562816024,0.549260857,0.54573941,0.548090033,0.551410727,0.552338053,0.555483565,0.558763427,0.563386299,0.567480675,0.569829137,0.575817946,0.578046821,0.581797647
Human Development Index Model (2015),SSP4,Estonia,Human Development Index,,0.765025956,0.772210839,0.779912248,0.786806703,0.791802438,0.794694835,0.797557764,0.800021185,0.802171079,0.804176878,0.804559875,0.805226556,0.806218093,0.807550092
Human Development Index Model (2015),SSP4,Eswatini,Human Development Index,,0.479813093,0.457770663,0.454676786,0.459027229,0.464298015,0.468928275,0.471104982,0.474268961,0.485098554,0.490651485,0.495922052,0.504723002,0.51221878,0.520145331
Human Development Index Model (2015),SSP4,Ethiopia,Human Development Index,,0.320263606,0.337948449,0.35345871,0.359281495,0.364683561,0.369342301,0.373906833,0.377912593,0.381245549,0.385663303,0.388616125,0.392227844,0.395763292,0.399861064
Human Development Index Model (2015),SSP4,Europe (R10),Human Development Index [unweighted mean],,0.7763901383428572,0.7848068718571429,0.7948197834285715,0.8037116551428571,0.8109322814285714,0.8166608740857143,0.8215877243428571,0.8256897797142857,0.8291559294,0.8320532514,0.8329753921428571,0.8338530185428571,0.834727753,0.8356994628285714
Human Development Index Model (2015),SSP4,Europe (R10),Human Development Index [weighted by GDP],,0.7908491922227799,0.7959325201475081,0.8026257131440565,0.8096452087932293,0.8157502688480468,0.8210211159888892,0.8257304044663649,0.8298266120256745,0.833273678699306,0.8361467436724569,0.8371160187059863,0.8379701675581892,0.8387631279739981,0.8396165214265627
Human Development Index Model (2015),SSP4,Europe (R10),Human Development Index [weighted by Population],,0.770912728068074,0.7772347761141456,0.7858681525774398,0.7941766015280062,0.8011362703832813,0.8068768113183308,0.8118673024735406,0.8161411070445258,0.8197739389029317,0.8228262343819277,0.8239809252757363,0.825007897702185,0.8260074840067347,0.8270776007428046
Human Development Index Model (2015),SSP4,European Union (R9),Human Development Index [unweighted mean],,0.7822699961481482,0.7903660104074075,0.7995025645185185,0.8077717944444445,0.8146151936666667,0.8200494126296297,0.8247754567777777,0.8287350246296297,0.8320666462222222,0.834810549925926,0.8355899468888889,0.8363626814444445,0.837100632,0.8379717743333333
Human Development Index Model (2015),SSP4,European Union (R9),Human Development Index [weighted by GDP],,0.8005320953593273,0.807308449107488,0.8151099205952962,0.8228126510062214,0.8294014938891425,0.8348977322181316,0.8398376038381898,0.8441275798923706,0.8477014681533522,0.8507006159810355,0.8516608317105244,0.8524214949570007,0.8531055529390857,0.853891189298283
Human Development Index Model (2015),SSP4,European Union (R9),Human Development Index [weighted by Population],,0.7906112901727693,0.7977264474415239,0.8070081801126613,0.815903637217254,0.8234753672865809,0.8296467812427797,0.8349794470189758,0.8395177799425402,0.8433295812935127,0.8465535144836046,0.8477516232539293,0.8487836054644569,0.8497477315195523,0.8507678897055864
Human Development Index Model (2015),SSP4,Finland,Human Development Index,,0.839955096,0.844442508,0.848387311,0.853195439,0.857038834,0.859879302,0.862822527,0.864931264,0.86675869,0.868199724,0.867691169,0.867149309,0.866681745,0.866300505
Human Development Index Model (2015),SSP4,France,Human Development Index,,0.80473991,0.812667246,0.824033201,0.83577466,0.845655709,0.853592905,0.859975916,0.865702323,0.870068019,0.873585186,0.874611118,0.875369392,0.875866954,0.876323783
Human Development Index Model (2015),SSP4,Gabon,Human Development Index,,0.551915262,0.539738347,0.534316769,0.530360715,0.527386071,0.525430148,0.523993798,0.522058842,0.522848273,0.523199103,0.521665377,0.52375852,0.524932795,0.525366456
Human Development Index Model (2015),SSP4,Gambia,Human Development Index,,0.398990411,0.404995424,0.412567145,0.41751358,0.421602081,0.424682398,0.427030505,0.429938371,0.432988727,0.435766847,0.439250762,0.44178019,0.445335666,0.448616705
Human Development Index Model (2015),SSP4,Georgia,Human Development Index,,0.695734715,0.72631727,0.770315638,0.797816576,0.809973757,0.813602834,0.814587893,0.814999064,0.816489481,0.818660146,0.819583371,0.820661634,0.821870225,0.823492225
Human Development Index Model (2015),SSP4,Germany,Human Development Index,,0.852938339,0.855490292,0.8568576,0.858782174,0.860763308,0.86303866,0.866053312,0.868692262,0.87135397,0.873963524,0.875002349,0.875539429,0.875796722,0.876548573
Human Development Index Model (2015),SSP4,Ghana,Human Development Index,,0.452237737,0.451925799,0.455033673,0.457006038,0.459923661,0.46361066,0.468096939,0.473288278,0.478864351,0.485445445,0.490788661,0.495388304,0.501490407,0.506660859
Human Development Index Model (2015),SSP4,Greece,Human Development Index,,0.765971431,0.774002248,0.784401394,0.794815799,0.804724953,0.812645486,0.819248491,0.824541532,0.828939358,0.8319332,0.832469793,0.832862127,0.83286534,0.833015838
Human Development Index Model (2015),SSP4,Guatemala,Human Development Index,,0.493418325,0.493704043,0.497125024,0.498513935,0.500032366,0.502498894,0.504309352,0.506434623,0.508017536,0.509683455,0.510187406,0.510783573,0.511592841,0.512784939
Human Development Index Model (2015),SSP4,Guinea,Human Development Index,,0.266925561,0.259404941,0.25746405,0.258311631,0.261047545,0.264673991,0.268032765,0.272105552,0.275416925,0.279135491,0.282358856,0.286127679,0.289144157,0.292821387
Human Development Index Model (2015),SSP4,Guinea-Bissau,Human Development Index,,0.296514698,0.296544381,0.299635286,0.30430196,0.308078471,0.311833504,0.315108494,0.318824649,0.322900294,0.328207073,0.331818307,0.33744594,0.341619769,0.346533715
Human Development Index Model (2015),SSP4,Guyana,Human Development Index,,0.584677342,0.589238689,0.593821309,0.597566621,0.603619024,0.610925659,0.618271879,0.625569845,0.632628841,0.639225912,0.644370829,0.649445954,0.654319281,0.659367073
Human Development Index Model (2015),SSP4,Haiti,Human Development Index,,0.395912824,0.398538079,0.409623836,0.422603094,0.435367488,0.446472203,0.45533751,0.462966591,0.469655087,0.47465124,0.478353656,0.482616724,0.485873505,0.489635768
Human Development Index Model (2015),SSP4,Honduras,Human Development Index,,0.505195634,0.50694032,0.509335763,0.511241241,0.512789725,0.514981019,0.516727791,0.518156436,0.519457806,0.520760739,0.521316614,0.52181941,0.522845511,0.524119643
Human Development Index Model (2015),SSP4,Hong Kong,Human Development Index,,0.845972711,0.856173191,0.865002201,0.872106764,0.879209436,0.886225052,0.8933218,0.89912942,0.903935639,0.907645206,0.908632792,0.909307449,0.909735791,0.91027461
Human Development Index Model (2015),SSP4,Hungary,Human Development Index,,0.732524254,0.739886976,0.74822933,0.756317991,0.762539349,0.767213448,0.770990901,0.773996599,0.776488511,0.778615847,0.779058802,0.779625141,0.780253502,0.781170243
Human Development Index Model (2015),SSP4,Iceland,Human Development Index,,0.837552947,0.843200479,0.850578512,0.858692162,0.866109645,0.871869365,0.876678342,0.880796252,0.884429993,0.887659401,0.888664335,0.889423584,0.889724742,0.889688943
Human Development Index Model (2015),SSP4,India,Human Development Index,,0.493382404,0.516952444,0.545318915,0.566813245,0.582615156,0.594816523,0.60410301,0.610598871,0.614380263,0.616272741,0.616531546,0.616735847,0.617059987,0.61745535
Human Development Index Model (2015),SSP4,India (R9),Human Development Index [unweighted mean],,0.493382404,0.516952444,0.545318915,0.566813245,0.582615156,0.594816523,0.60410301,0.610598871,0.614380263,0.616272741,0.616531546,0.616735847,0.617059987,0.61745535
Human Development Index Model (2015),SSP4,India (R9),Human Development Index [weighted by GDP],,0.493382404,0.516952444,0.545318915,0.566813245,0.582615156,0.594816523,0.60410301,0.610598871,0.614380263,0.616272741,0.616531546,0.616735847,0.617059987,0.61745535
Human Development Index Model (2015),SSP4,India (R9),Human Development Index [weighted by Population],,0.4933824039999999,0.516952444,0.545318915,0.566813245,0.582615156,0.594816523,0.60410301,0.610598871,0.614380263,0.616272741,0.616531546,0.616735847,0.617059987,0.61745535
Human Development Index Model (2015),SSP4,India+ (R10),Human Development Index [unweighted mean],,0.475757639,0.494052597,0.5124530653333333,0.5258304699999999,0.5369140573333334,0.5461401171666667,0.5542495016666666,0.5616314773333334,0.5680580080000001,0.5737982945,0.5777281021666666,0.5815920938333333,0.5851277443333333,0.5886710958333333
Human Development Index Model (2015),SSP4,India+ (R10),Human Development Index [weighted by GDP],,0.4836579318788027,0.5060175879126477,0.5324755846898667,0.5527141589871122,0.5681028217578044,0.5804521769705415,0.5901151751774739,0.5971638756268722,0.6015949211107121,0.6041803747199139,0.6049836575763106,0.6055767962511962,0.6060966996811764,0.6065725285520353
Human Development Index Model (2015),SSP4,India+ (R10),Human Development Index [weighted by Population],,0.47986085753603,0.5000415409031131,0.5234646284865669,0.5407330184261631,0.553448493615465,0.5633083145450156,0.5708589740970531,0.5762091794547958,0.579276504204969,0.5808556443588988,0.5807367860386942,0.5804728070071712,0.580109256749772,0.5796964301507287
Human Development Index Model (2015),SSP4,Indonesia,Human Development Index,,0.581964968,0.60254728,0.629443716,0.650365264,0.6661788,0.678309852,0.687890499,0.695336933,0.702206486,0.707907859,0.711555102,0.714661268,0.717040003,0.719193955
Human Development Index Model (2015),SSP4,Iran,Human Development Index,,0.638909224,0.656866651,0.667656707,0.67543835,0.681999678,0.688176025,0.6947913,0.70150892,0.708035548,0.713809404,0.717953027,0.721858113,0.725831168,0.728911345
Human Development Index Model (2015),SSP4,Iraq,Human Development Index,,0.543951158,0.550511497,0.571581214,0.585637659,0.593574917,0.597542754,0.599021478,0.598977885,0.598597435,0.59830366,0.597173194,0.596652046,0.596511104,0.596673823
Human Development Index Model (2015),SSP4,Ireland,Human Development Index,,0.831616444,0.83811852,0.846123511,0.855560992,0.864064282,0.871058228,0.876673061,0.881347698,0.885335286,0.888704154,0.889865775,0.890920182,0.891650779,0.892343349
Human Development Index Model (2015),SSP4,Israel,Human Development Index,,0.794005688,0.794756109,0.792480474,0.789940059,0.788968819,0.789096563,0.790142624,0.791570633,0.793064397,0.793818989,0.793283579,0.792506383,0.792410769,0.792266991
Human Development Index Model (2015),SSP4,Italy,Human Development Index,,0.775830899,0.782268743,0.794532631,0.807625992,0.819197924,0.828023965,0.834810797,0.840055498,0.84414551,0.847291771,0.848199167,0.848910497,0.849672776,0.849970217
Human Development Index Model (2015),SSP4,Jamaica,Human Development Index,,0.647242197,0.655727197,0.671089751,0.687272661,0.700704006,0.711253443,0.718757011,0.724508342,0.729178807,0.733226822,0.735503121,0.737695694,0.739918582,0.742475099
Human Development Index Model (2015),SSP4,Japan,Human Development Index,,0.848607868,0.851583343,0.855269998,0.859774571,0.864618722,0.869103893,0.873112173,0.876755649,0.880137486,0.882981488,0.883605529,0.884280779,0.884896405,0.885546169
Human Development Index Model (2015),SSP4,Jordan,Human Development Index,,0.646539307,0.65845953,0.675457756,0.687843917,0.696308861,0.702164594,0.706612388,0.709962585,0.712713853,0.715186082,0.716052111,0.717092116,0.718097007,0.719054848
Human Development Index Model (2015),SSP4,Kazakhstan,Human Development Index,,0.678731722,0.700781164,0.717631626,0.727947379,0.733911032,0.738140976,0.741988467,0.745842497,0.749610353,0.753195776,0.755288039,0.757442327,0.759691796,0.762115643
Human Development Index Model (2015),SSP4,Kenya,Human Development Index,,0.443091253,0.439496006,0.447845951,0.458180132,0.467711845,0.474524825,0.480306024,0.485806594,0.491653904,0.49734211,0.50254905,0.507010901,0.51227333,0.517346346
